id,name,price,oldPrice,imgLink,discountPercent,productLink,screenSize,resolution,operatingSystem,imageTechnology,processor,refreshRate,speakerPower,internetConnection,wirelessConnectivity,usbPorts,videoAudioInputPorts,manufacturer,manufacturedIn,releaseYear,warrantyPeriod,tiviType,hdr,soundTechnology,memory,voiceSearch,crawlDate
"123650","Tivi LED Samsung UA32T4202AKXXV","5900000.00","5900000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10053554-smart-tivi-led-samsung-hd-32-inch-ua32t4202akxxv-tskt.jpg","0","https://www.nguyenkim.com/smart-tivi-led-samsung-hd-32-inch-ua32t4202akxxv.html","32 inch","HD (1366 x 768)","Tizen","Micro Dimming Pro, PurColor, Contrast Enhancer, Mega Contrast","","","10W","","Wifi 4","1 Cổng","2 cổng","Samsung","Việt Nam","2022","12 Tháng","Smart Tivi","HDR 10+","Dolby Digital Plus","","",2024-12-01
"136988","Smart Tivi LED LG 55UT8050PSB","12390000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057949-Smart_Tivi_LG_4K_55_inch_55UT8050PSB-tskt.jpg","27","https://www.nguyenkim.com/smart-tivi-lg-4k-55-inch-55ut8050psb.html","55 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Smart Tivi","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"135888","Google Tivi LED TCL 43P755","7290000.00","8290000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057485-tivi-qled-tcl-4k-43-inch-43p755-tskt.jpg","12","https://www.nguyenkim.com/google-tivi-led-tcl-4k-43-inch-43p755.html","43 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Processor","","15Wx2","1 cổng","2.4GHz/5GHz","1 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Google Tivi","HDR 10+","Dolby Atmos, DTS Vitual:X, DTS HD","","Google Assistant - Remote có micro",2024-12-01
"135898","Google Tivi LED TCL 65P755 Pro","13990000.00","15490000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057488-tivi-qled-tcl-4k-65-inch-65p755-tskt.jpg","10","https://www.nguyenkim.com/google-tivi-led-tcl-4k-65-inch-65p755-pro.html","65 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Processor","60Hz/120Hz MEMC, 120 Hz DLG, 120Hz VRR Hz","(2x10)W + 15W","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Google Tivi","HDR 10+","Dolby Atmos, DTS Vitual:X, DTS HD","","Google Assistant - Remote có micro",2024-12-01
"137018","Smart Tivi NanoCell LG 43NANO81TSA","10890000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057941-Smart_Tivi_NanoCell_LG_4K_43_inch_43NANO81TSA-tskt.jpg","22","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-43-inch-43nano81tsa.html","43 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Tivi NanoCell","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"140695","Smart Tivi Toshiba 43E330NP","7990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058429-Smart_Tivi_Toshiba_43E330NP1-tskt.jpg","20","https://www.nguyenkim.com/smart-tivi-toshiba-4k-43-inch-43e330np.html","43 inch","4K (UHD)","VIDAA TV","AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Dolby vision, HDR10, HLGHDR10+ decoding, Chế độ Filmaker mode, AI Football Mode, Dolby Vision for gaming VRR, Giảm độ trễ chơi game ALLM","Regza Engine ZR","60 Hz","24W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x3, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 Tháng","Smart Tivi","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio, DTS X","1.5G+8G","VIDDA TV, Hỗ trợ tìm kiếm bằng giọng nói Tiếng Việt, Tìm kiếm bằng giọng nói thông qua ứng dụng VIDAA kết nối trên điện thoại",2024-12-01
"136003","Tivi Neo QLED Samsung QA55QN85DBKXXV","32900000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057598-smart-tivi-qled-4k-55-inch-qa55qn85dbkxxv-tskt.jpg","8","https://www.nguyenkim.com/smart-tivi-neo-qled-samsung-4k-55-inch-qa55qn85dbkxxv.html","55 inch","4K (UHD)","Tizen","AI Customization Mode, Real Depth Enhancer, Neo Quantum HDR, AI HDR Remastering, HDR Brightness Optimizer, Quantum Matrix, Supreme UHD Dimming, Ultra Viewing Angle, EyeComfort, Motion Xcelerator,...","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi Neo QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"132769","Android Tivi Sharp 2T-C42EG2X","5990000.00","7290000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10056884-tivi-den-nen-led-42-inch-sharp-2tc4eg2x-tskt.jpg","14","https://www.nguyenkim.com/android-tivi-sharp-full-hd-42-inch-2t-c42eg2x.html","42 inch","Full HD","Android 11","LED nền (Direct LED), VA LCD","Bộ xử lý Quad Core ARM Processor","60 Hz","16W","Có","Có","2 cổng USB A","3 cổng","Sharp","Thái Lan","2022","24 Tháng","Android Tivi","","Dolby Audio","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-12-01
"140705","Smart Tivi Toshiba 55E330NP","11990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058430-Smart_Tivi_Toshiba_55E330NP1-tskt.jpg","8","https://www.nguyenkim.com/smart-tivi-toshiba-4k-55-inch-55e330np.html","55 inch","4K (UHD)","VIDAA TV","AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Dolby vision, HDR10, HLGHDR10+ decoding, Chế độ Filmaker mode, AI Football Mode, Dolby Vision for gaming VRR, Giảm độ trễ chơi game ALLM","Regza Engine ZR","60 Hz","24W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x3, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 Tháng","Smart Tivi","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio, DTS X","1.5G+4G","VIDDA TV, Hỗ trợ tìm kiếm bằng giọng nói Tiếng Việt, Tìm kiếm bằng giọng nói thông qua ứng dụng VIDAA kết nối trên điện thoại",2024-12-01
"137048","Smart Tivi QNED LG 43QNED80TSA","12890000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057934-Smart_Tivi_QNED_LG_4K_43_inch_43QNED80TSA-tskt.jpg","19","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-43-inch-43qned80tsa.html","43 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Tivi QNED","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"136098","Tivi QLED Samsung QA50Q60DAKXXV","15400000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057615-smart-tivi-qled-4k-55-inch-qa50q60dakxxv-tskt-18.jpg","3","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-50-inch-qa50q60dakxxv.html","50 inch","4K (UHD)","Tizen","Quantum Dot tái hiện 100% dải màu, Quantum HDR, Motion Xcelerator, Supreme UHD Dimming, Màu sắc đạt chuẩn chứng nhận Pantone, Super Ultra Wide Game View & Game Bar, Expert Calibration tự động cân chỉnh màu sắc, Giảm độ trễ chơi game với ALLM,...","Quantum Processor Lite 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Q-Symphony Next kết hợp loa tivi với loa thanh bằng AI, Active Voice Amplifier điều chỉnh âm hội thoại theo môi trường, Adaptive Sound Tự động điều chỉnh chất âm phù hợp với nội dung đang chiếu, Âm thanh chuyển động theo hình ảnh OTS","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"137028","Smart Tivi NanoCell LG 55NANO81TSA","13890000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057939-Smart_Tivi_NanoCell_LG_4K_55_inch_55NANO81TSA-tskt.jpg","27","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-55-inch-55nano81tsa.html","55 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Tivi NanoCell","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"137503","BRAVIA 3 Tivi LED Sony 4K 75 inch K-75S30","26190000.00","31390000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058013-Google_Tivi_LED_Sony_4K_75_inch_K-75S30_VN3-tskt.jpg","24","https://www.nguyenkim.com/google-tivi-led-sony-4k-75-inch-k-75s30-vn3.html","75 inch","4K (UHD)","Google TV","4K HDR Processor X1, Triluminos PRO, 4K X-Reality PRO, Motionflow XR 200, Auto mode, Dolby Vision","4K HDR Processor X1","60 Hz / 50 Hz","20W","Có","Wifi, LAN (2,4 GHz/5 GHz)","2 (Bên cạnh)","4 cổng","Sony","Malaysia","2024","24 Tháng","Google Tivi","HDR10/HLG","X-Balanced Speaker, Dolby Atmos, DTS Digital Surround, S-Master Digital Amplifier","","Tìm kiếm và điều khiển TV không cần remote bằng cách nói ""OK google + câu lệnh"" trực tiếp vào TV - Hoặc Tìm kiếm bằng giọng nói truyền thống bằng remote",2024-12-01
"136983","Smart Tivi LED LG 50UT8050PSB","11890000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057951-Smart_Tivi_LG_4K_50_inch_50UT8050PSB-tskt.jpg","20","https://www.nguyenkim.com/smart-tivi-lg-4k-50-inch-50ut8050psb.html","50 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Smart Tivi","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"136083","Tivi QLED Samsung QA75Q60DAKXXV","29400000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057612-smart-tivi-qled-4k-75-inch-qa75q60dakxxv-tskt.jpg","13","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-75-inch-qa75q60dakxxv.html","75 inch","4K (UHD)","Tizen","Quantum Dot tái hiện 100% dải màu, Quantum HDR, Motion Xcelerator, Supreme UHD Dimming, Màu sắc đạt chuẩn chứng nhận Pantone, Super Ultra Wide Game View & Game Bar, Expert Calibration tự động cân chỉnh màu sắc, Giảm độ trễ chơi game với ALLM,...","Quantum Processor Lite 4K","60 Hz","20W","1 cổng","Wifi 5","2 x USB-A","3 cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Q-Symphony Next kết hợp loa tivi với loa thanh bằng AI, Active Voice Amplifier điều chỉnh âm hội thoại theo môi trường, Adaptive Sound Tự động điều chỉnh chất âm phù hợp với nội dung đang chiếu, Âm thanh chuyển động theo hình ảnh OTS","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"137058","Smart Tivi QNED LG 55QNED80TSA","15890000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057932-Smart_Tivi_QNED_LG_4K_55_inch_55QNED80TSA-tskt.jpg","31","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-55-inch-55qned80tsa.html","55 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Tivi QNED","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"135863","Google Tivi QLED TCL 43C655","8990000.00","9490000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057578-google-tivi-qled-tcl-4k-43-inch-43c655-tskt.jpg","10","https://www.nguyenkim.com/google-tivi-qled-tcl-4k-43-inch-43c655.html","43 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Pro Processor","60Hz/120Hz MEMC Hz","15Wx2","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Dolby Atmos, DTS Virtual X","","Google Assistant - Remote có micro",2024-12-01
"118529","Google Tivi Sony KD-50X75K","11890000.00","13390000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10051996-google-tivi-sony-4k-50-inch-kd-50x75k-vn3-tskt.jpg","22","https://www.nguyenkim.com/google-tivi-sony-4k-50-inch-kd-50x75k-vn3.html","50 inch","4K (UHD)","Google TV","Chuyển động mượt Motionflow XR 200, HDR10, HLG, Tăng cường tương phản Dynamic Contrast Enhancer, Màu sắc sống động Live Colour, Nâng cấp hình ảnh 4K X-Reality PRO","Bộ xử lý X1 4K HDR","50 Hz","20W","Có","Có","2 Cổng","3 cổng","Sony","Việt Nam","2022","24 Tháng","Google Tivi","","Clear Phase, DTS Digital Surround, S-Master Digital Amplifier, S-Force Front Surround","","Tìm kiếm giọng nói trên YouTube bằng tiếng Việt, Google Assistant có tiếng Việt",2024-12-01
"137063","Smart Tivi QNED LG 65QNED80TSA","18890000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057930-Smart_Tivi_QNED_LG_4K_65_inch_65QNED80TSA-tskt.jpg","37","https://www.nguyenkim.com/smart-tivi-qned-lg-4k-65-inch-65qned80tsa.html","65 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Tivi QNED","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"132424","Google Tivi ULED Hisense 43U6K","7490000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10056781-google-tivi-uled-hisense-4k-43inch-43uk6-tskt.jpg","32","https://www.nguyenkim.com/google-tivi-hisense-4k-43-inch-43u6k.html","43 inch","4K (UHD)","Google TV","Quantum Dot Colour, Adaptive Light Sensor, Dolby Vision, HDR10, HDR10+ và HLG, Công nghệ Filmmaker Mode, Công nghệ Game Mode Plus, AI Sports Mode, AI Picture,…","Hi-View Engine","60 Hz","20W","Có","Có","2 Cổng","3 cổng","Hisense","Thái Lan","2023","36 Tháng","Smart Tivi","HLG/HDR 10/Dolby Vision","Dolby Atmos","","Có",2024-12-01
"135868","Google Tivi QLED TCL 55C655","13490000.00","13990000.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057580-google-tivi-qled-tcl-4k-55-inch-55c655-tskt.jpg","4","https://www.nguyenkim.com/google-tivi-qled-tcl-4k-55-inch-55c655.html","55 inch","4K (UHD)","Google TV","HDR10+ Decoding, Dolby Vision","AIPQ Pro Processor","60Hz/120Hz MEMC, 120 Hz DLG, 120Hz VRR Hz","(2x10)W + 15W","1 cổng","2.4GHz/5GHz","2 Cổng","4 Cổng","TCL","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Dolby Atmos, DTS Virtual X","","Google Assistant - Remote có micro",2024-12-01
"137023","Smart Tivi NanoCell LG 50NANO81TSA","13390000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057940-Smart_Tivi_NanoCell_LG_4K_50_inch_50NANO81TSA-tskt.jpg","18","https://www.nguyenkim.com/smart-tivi-nanocell-lg-4k-50-inch-50nano81tsa.html","50 inch","4K (UHD)","webOS 24","9 chế độ (Sống động, Tiêu chuẩn, Sinh thái, Rạp chiếu phim, Thể thao, Trò chơi, Nhà làm phim, (ISF) Chuyên gia (Phòng sáng), (ISF) Chuyên gia (Phòng tối))","α5 AI Processor 4K Gen7","60 Hz","20W","1 cổng","Wifi 5","2 Cổng","3 cổng HDMI có 1 cổng HDMI eARC (ARC)","LG","Indonesia","2024","24 Tháng","Tivi NanoCell","HDR10/HLG","AI Sound Pro (Virtual 9.1.2 Up-mix)","","Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"140720","Smart Tivi QLED Toshiba 43M450NP","9990000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10058433-Smart_Tivi_Toshiba_43M450NP1-tskt.jpg","9","https://www.nguyenkim.com/smart-tivi-qled-toshiba-4k-43-inch-43m450np.html","43 inch","4K (UHD)","VIDAA TV","Công nghệ chấm lượng tử-Quantum Dot Color, AI 4K Upscaling, Công nghệ Color Re-Master, Công nghệ Super Contrast Booster, Công nghệ Ultra-Essential PQ, Dolby vision, HDR10, HDR10+ decode, HLG, Chế độ Filmaker mode, AI Football Mode,...","Regza Engine ZR","60 Hz","24W","Ethernet Network (RJ45)","WiFi 802.11 chuẩn a/b/g/n/ac","2 Cổng","HDMI 2.1x3, HDMI eARC","Toshiba (Tivi)","Thái Lan","2024","24 Tháng","Tivi QLED","HDR 10, HDR10+ Decoding, Dolby Vision","Dolby Atmos, Regza Power Audio, DTS X","1.5G+8G","VIDDA TV, Hỗ trợ tìm kiếm bằng giọng nói Tiếng Việt, Tìm kiếm bằng giọng nói thông qua ứng dụng VIDAA kết nối trên điện thoại",2024-12-01
"136168","Smart Tivi Samsung UA75DU7700KXXV","24400000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057628-smart-tivi-qled-4k-75-inch-qa75du7700kxxv-tskt.jpg","11","https://www.nguyenkim.com/smart-tivi-samsung-4k-75-inch-ua75du7700kxxv.html","75 inch","4K (UHD)","Tizen","Purcolor, HDR, Công nghệ UHD Dimming, Contrast Enhancer, Motion Xcelerator","Crystal 4K","60 Hz","20W","1 cổng","Wifi 5","1 x USB-A","3 Micro HDMI","Samsung","Việt Nam","2024","24 Tháng","Smart Tivi","HDR10","Q symphony Next, Object Tracking Sound Lite (OTS Lite), Adaptive Sound","DDR 2G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
"136048","Tivi QLED Samsung QA55Q80DAKXXV","25900000.00","0.00","https://www.nguyenkim.com/images/companies/_1/Content/TSKT-2021/tivi/10057606-smart-tivi-qled-4k-55-inch-qa55q80dakxxv-tskt.jpg","4","https://www.nguyenkim.com/smart-tivi-qled-samsung-4k-55-inch-qa55q80dakxxv.html","55 inch","4K (UHD)","Tizen","Direct Full Array, Quantum Dot, HDR Brightness Optimizer, Quantum HDR+, Supreme UHD Dimming, Wide Viewing Angle, Motion Xcelerator","Bộ xử lý AI NQ4 thế hệ 2","120 Hz","40W","1 cổng","Wifi 5","2 x USB A","4 Cổng","Samsung","Việt Nam","2024","24 Tháng","Tivi QLED","HDR 10+","Q symphony Next, Object Tracking Sound (OTS) với Dolby Atmos, Active Voice Amplifier, Adaptive Sound Pro","DDR 2.5G, Flash 8G","Trợ lý ảo Tiếng Việt Bixby: Tìm kiếm bằng giọng nói Tiếng Việt",2024-12-01
